fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2017-12-22,First Division A,2017-18,Waasland-Beveren,Oostende,1,3,11,5,4,16,1,1
2017-12-23,First Division A,2017-18,Genk,Kortrijk,2,3,11,3,5,14,1,1
2017-12-23,First Division A,2017-18,Mouscron,Waregem,2,1,6,3,3,9,1,1
2017-12-23,First Division A,2017-18,Standard,St Truiden,1,1,8,5,2,13,1,0
2017-12-26,First Division A,2017-18,Lokeren,Mechelen,2,0,3,5,2,8,0,0
2017-12-26,First Division A,2017-18,Waregem,Charleroi,0,4,1,5,4,6,0,1
2017-12-26,First Division A,2017-18,Eupen,Waasland-Beveren,1,0,10,2,1,12,0,0
2017-12-26,First Division A,2017-18,Club Brugge,Mouscron,4,2,5,1,6,6,1,1
2017-12-26,First Division A,2017-18,Anderlecht,Gent,1,0,3,2,1,5,0,0
2017-12-27,First Division A,2017-18,Kortrijk,Standard,2,1,7,8,3,15,1,1
2017-12-27,First Division A,2017-18,St Truiden,Antwerp,0,3,3,5,3,8,0,1
2018-01-16,First Division A,2017-18,Oostende,Genk,1,2,8,4,3,12,1,1
2018-01-19,First Division A,2017-18,Charleroi,Mouscron,2,0,2,3,2,5,0,0
2018-01-20,First Division A,2017-18,Mechelen,Waregem,0,2,3,1,2,4,0,0
2018-01-20,First Division A,2017-18,Oostende,Kortrijk,2,1,4,8,3,12,1,1
2018-01-20,First Division A,2017-18,Standard,Eupen,3,2,10,1,5,11,1,1
2018-01-20,First Division A,2017-18,Waasland-Beveren,St Truiden,3,1,4,7,4,11,1,1
2018-01-21,First Division A,2017-18,Genk,Anderlecht,0,1,3,8,1,11,0,0
2018-01-21,First Division A,2017-18,Gent,Lokeren,3,0,6,5,3,11,0,1
2018-01-21,First Division A,2017-18,Antwerp,Club Brugge,2,2,5,5,4,10,1,1
2018-01-23,First Division A,2017-18,Waregem,Standard,2,1,6,6,3,12,1,1
2018-01-23,First Division A,2017-18,Mouscron,Kortrijk,0,3,2,2,3,4,0,1
2018-01-23,First Division A,2017-18,St Truiden,Mechelen,2,0,2,1,2,3,0,0
2018-01-24,First Division A,2017-18,Lokeren,Genk,1,2,5,6,3,11,1,1
2018-01-24,First Division A,2017-18,Eupen,Charleroi,1,0,2,10,1,12,0,0
2018-01-24,First Division A,2017-18,Anderlecht,Waasland-Beveren,2,2,4,7,4,11,1,1
2018-01-24,First Division A,2017-18,Antwerp,Gent,1,1,2,9,2,11,1,0
2018-01-25,First Division A,2017-18,Club Brugge,Oostende,3,2,3,5,5,8,1,1
2018-01-26,First Division A,2017-18,Mechelen,Mouscron,0,2,5,6,2,11,0,0
2018-01-27,First Division A,2017-18,Charleroi,Antwerp,1,1,2,3,2,5,1,0
2018-01-27,First Division A,2017-18,Genk,St Truiden,1,1,5,1,2,6,1,0
2018-01-27,First Division A,2017-18,Kortrijk,Eupen,0,0,10,4,0,14,0,0
2018-01-27,First Division A,2017-18,Waasland-Beveren,Waregem,2,2,6,10,4,16,1,1
2018-01-28,First Division A,2017-18,Gent,Club Brugge,2,0,9,4,2,13,0,0
2018-01-28,First Division A,2017-18,Oostende,Lokeren,2,3,5,7,5,12,1,1
2018-01-28,First Division A,2017-18,Standard,Anderlecht,3,3,12,0,6,12,1,1
2018-02-02,First Division A,2017-18,Antwerp,Waasland-Beveren,1,2,11,2,3,13,1,1
2018-02-03,First Division A,2017-18,Lokeren,Standard,0,3,1,7,3,8,0,1
2018-02-03,First Division A,2017-18,St Truiden,Kortrijk,0,2,8,6,2,14,0,0
2018-02-03,First Division A,2017-18,Eupen,Gent,1,1,5,12,2,17,1,0
2018-02-03,First Division A,2017-18,Mouscron,Genk,0,1,7,2,1,9,0,0
2018-02-04,First Division A,2017-18,Anderlecht,Mechelen,2,2,5,5,4,10,1,1
2018-02-04,First Division A,2017-18,Club Brugge,Charleroi,3,3,9,3,6,12,1,1
2018-02-04,First Division A,2017-18,Waregem,Oostende,1,1,7,3,2,10,1,0
2018-02-09,First Division A,2017-18,Genk,Waregem,3,1,2,9,4,11,1,1
2018-02-10,First Division A,2017-18,Mechelen,Eupen,1,0,15,3,1,18,0,0
2018-02-10,First Division A,2017-18,Gent,St Truiden,3,0,2,2,3,4,0,1
2018-02-10,First Division A,2017-18,Kortrijk,Antwerp,4,0,6,7,4,13,0,1
2018-02-10,First Division A,2017-18,Oostende,Anderlecht,2,0,3,9,2,12,0,0
2018-02-11,First Division A,2017-18,Standard,Mouscron,4,3,10,3,7,13,1,1
2018-02-11,First Division A,2017-18,Charleroi,Lokeren,1,1,10,3,2,13,1,0
2018-02-11,First Division A,2017-18,Waasland-Beveren,Club Brugge,1,1,4,4,2,8,1,0
2018-02-16,First Division A,2017-18,St Truiden,Anderlecht,1,0,5,7,1,12,0,0
2018-02-17,First Division A,2017-18,Antwerp,Oostende,0,0,9,3,0,12,0,0
2018-02-17,First Division A,2017-18,Club Brugge,Genk,2,2,7,3,4,10,1,1
2018-02-17,First Division A,2017-18,Lokeren,Kortrijk,0,1,8,5,1,13,0,0
2018-02-17,First Division A,2017-18,Waregem,Eupen,3,2,7,4,5,11,1,1
2018-02-18,First Division A,2017-18,Charleroi,Standard,1,1,4,2,2,6,1,0
2018-02-18,First Division A,2017-18,Gent,Mechelen,2,2,8,1,4,9,1,1
2018-02-18,First Division A,2017-18,Mouscron,Waasland-Beveren,2,2,2,1,4,3,1,1
2018-02-23,First Division A,2017-18,Genk,Antwerp,4,0,8,7,4,15,0,1
2018-02-24,First Division A,2017-18,Oostende,St Truiden,2,0,1,4,2,5,0,0
2018-02-24,First Division A,2017-18,Waasland-Beveren,Gent,1,2,2,8,3,10,1,1
2018-02-24,First Division A,2017-18,Eupen,Lokeren,3,2,9,5,5,14,1,1
2018-02-24,First Division A,2017-18,Mechelen,Charleroi,1,1,2,3,2,5,1,0
2018-02-25,First Division A,2017-18,Anderlecht,Mouscron,5,3,5,2,8,7,1,1
2018-02-25,First Division A,2017-18,Kortrijk,Waregem,0,1,7,4,1,11,0,0
2018-02-25,First Division A,2017-18,Standard,Club Brugge,1,1,6,8,2,14,1,0
2018-03-03,First Division A,2017-18,Waasland-Beveren,Genk,0,1,2,7,1,9,0,0
2018-03-03,First Division A,2017-18,Antwerp,Eupen,2,0,5,3,2,8,0,0
2018-03-03,First Division A,2017-18,Charleroi,St Truiden,0,0,4,4,0,8,0,0
2018-03-03,First Division A,2017-18,Club Brugge,Kortrijk,2,1,11,3,3,14,1,1
2018-03-03,First Division A,2017-18,Gent,Oostende,2,3,5,2,5,7,1,1
2018-03-03,First Division A,2017-18,Mouscron,Lokeren,1,2,2,4,3,6,1,1
2018-03-03,First Division A,2017-18,Standard,Mechelen,3,2,6,3,5,9,1,1
2018-03-03,First Division A,2017-18,Waregem,Anderlecht,2,3,8,3,5,11,1,1
2018-03-11,First Division A,2017-18,Lokeren,Waregem,0,2,2,4,2,6,0,0
2018-03-11,First Division A,2017-18,Mechelen,Waasland-Beveren,2,0,12,1,2,13,0,0
2018-03-11,First Division A,2017-18,Kortrijk,Charleroi,2,0,5,5,2,10,0,0
2018-03-11,First Division A,2017-18,Oostende,Standard,2,3,2,4,5,6,1,1
2018-03-11,First Division A,2017-18,Eupen,Mouscron,4,0,16,2,4,18,0,1
2018-03-11,First Division A,2017-18,Anderlecht,Antwerp,2,1,0,9,3,9,1,1
2018-03-11,First Division A,2017-18,Genk,Gent,1,2,7,3,3,10,1,1
2018-03-11,First Division A,2017-18,St Truiden,Club Brugge,0,1,6,8,1,14,0,0
